Trip ID,Date,Retailer,Parent Brand,User ID,Item Dollars,Item Units
15027195,4/12/2014,Walmart,Red Bull,20673,$6,1
15027288,4/17/2014,Walmart,Red Bull,20673,$2,1
15028019,4/20/2014,Kroger,Red Bull,482872,$5,2
15028548,4/17/2014,Walmart,Monster,99092,$2,1
15028651,4/21/2014,Target,Red Bull,341086,$4,1
15029249,4/16/2014,Walmart,Rockstar,144265,$2,1
15029379,4/7/2014,Walmart,Monster,164500,$2,1
15029562,4/21/2014,CVS,Monster,231869,$2,1
15029946,4/17/2014,Safeway,Monster,76485,$2,1
15030101,4/16/2014,Kroger,Rockstar,49813,$12,6
15030255,4/21/2014,Walmart,Monster,430331,$2,1
15030277,4/21/2014,Walmart,Monster,288922,$10,2
15030954,4/17/2014,Walmart,Monster,373098,$2,1
15031822,4/21/2014,Walmart,Red Bull,473202,$3,1
15032032,4/20/2014,Walmart,Monster,376420,$2,1
15032039,4/21/2014,Kroger,Red Bull,376741,$3,1
15032550,4/21/2014,Walgreens,Monster,65229,$4,2
15032753,4/17/2014,Costco,Monster,86172,$30,1
15032888,4/21/2014,CVS,Monster,263981,$2,1
15033310,4/21/2014,Target,Red Bull,490361,$6,1
15033482,4/21/2014,Walmart,Monster,420861,$6,1
15033932,4/21/2014,Kroger,Red Bull,147607,$2,1
15034034,4/15/2014,CVS,Monster,434786,$4,2
15034195,4/11/2014,Walmart,Rockstar,511998,$12,2
15034999,4/19/2014,Walmart,Monster,229671,$2,1
15034999,4/19/2014,Walmart,Red Bull,229671,$4,1
15035857,4/19/2014,Walmart,Red Bull,421339,$4,1
15036295,4/17/2014,Walmart,Monster,353473,$2,1
15036841,4/21/2014,Kroger,Monster,273343,$4,2
15037928,4/16/2014,Walgreens,Rockstar,496561,$2,1
15039211,4/18/2014,Walmart,Monster,461403,$14,1
15039475,4/20/2014,Walgreens,Red Bull,386516,$5,3
15039646,4/18/2014,Walmart,Red Bull,366713,$2,1
15040079,4/21/2014,Safeway,Red Bull,283622,$5,2
15040505,4/14/2014,Safeway,5 Hour Energy,105910,$3,1
15040565,4/19/2014,Walmart,Monster,497136,$2,1
15040673,4/21/2014,Walmart,Rockstar,286775,$2,1
15040984,4/18/2014,Safeway,Rockstar,102758,$2,1
15041422,4/21/2014,Walmart,Red Bull,347134,$6,1
15041936,4/21/2014,CVS,5 Hour Energy,443605,$8,2
15042099,4/19/2014,CVS,Monster,131342,$2,1
15042741,4/10/2014,CVS,Red Bull,92366,$12,2
15042773,4/21/2014,Kroger,Red Bull,437534,$4,66
15043140,4/21/2014,Walmart,Monster,320825,$8,2
15043585,4/18/2014,Walgreens,Red Bull,372800,$5,1
15043969,4/21/2014,Walmart,Monster,362431,$29,2
15045287,4/17/2014,Walmart,Monster,220976,$2,1
15045912,4/21/2014,Walmart,Red Bull,180774,$18,1
15046511,4/17/2014,Safeway,Rockstar,429513,$2,1
15046677,4/21/2014,Walmart,Rockstar,211922,$2,1
15047737,4/21/2014,Kroger,Red Bull,119450,$8,1
15047822,4/20/2014,Walmart,Red Bull,114127,$18,1
15047874,4/21/2014,Walmart,Monster,352768,$6,1
15047938,4/21/2014,Walmart,5 Hour Energy,500640,$3,1
15048123,4/20/2014,Walmart,Monster,352768,$2,1
15048218,4/20/2014,Kroger,Rockstar,286775,$2,1
15048282,4/18/2014,Costco,Monster,465689,$30,1
15048475,4/20/2014,Kroger,Rockstar,510416,$2,1
15048620,4/21/2014,Kroger,Monster,54122,$2,1
15048799,4/20/2014,Walmart,Red Bull,297861,$4,2
15048973,4/21/2014,CVS,Monster,189761,$4,2
15049266,4/21/2014,Kroger,Rockstar,340289,$2,1
15049379,4/21/2014,Walmart,5 Hour Energy,277630,$20,1
15049379,4/21/2014,Walmart,Red Bull,277630,$10,1
15049617,4/21/2014,Walgreens,Red Bull,408766,$3,1
15050639,4/21/2014,Kroger,Rockstar,426608,$2,1
15051258,4/19/2014,Walmart,Monster,241981,$4,2
15051324,4/21/2014,Target,Red Bull,97790,$6,1
15051449,4/21/2014,Walmart,Red Bull,242871,$3,1
15051758,4/12/2014,Kroger,Red Bull,405924,$2,1
15051992,4/21/2014,CVS,5 Hour Energy,338422,$5,1
15052240,4/20/2014,Walmart,Monster,408514,$2,1
15052286,4/20/2014,CVS,Monster,354259,$2,1
15052503,4/21/2014,Safeway,Monster,295512,$13,1
15052860,4/16/2014,Walmart,Monster,97214,$2,1
15053030,4/8/2014,Safeway,Rockstar,220099,$3,1
15053303,4/21/2014,Walmart,Monster,412156,$2,1
15053375,4/21/2014,Walmart,Monster,412156,$5,1
15053522,4/21/2014,Walmart,Monster,424696,$2,1
15054303,4/17/2014,Walgreens,Red Bull,289678,$2,1
15054353,4/21/2014,Walmart,Monster,131344,$2,1
15054566,4/21/2014,Target,Red Bull,108692,$10,1
15055596,4/21/2014,Safeway,Monster,440561,$2,1
15055918,4/20/2014,CVS,Monster,451741,$2,1
15056603,4/21/2014,Walmart,Red Bull,81048,$5,1
15056646,4/12/2014,Walmart,Red Bull,130991,$6,1
15056724,4/21/2014,Walmart,Red Bull,330745,$2,1
15057480,4/21/2014,Walgreens,Rockstar,351372,$4,3
15057507,4/21/2014,Target,Red Bull,500635,$6,1
15058174,4/21/2014,Target,Red Bull,119399,$6,1
15058397,4/14/2014,Walgreens,Red Bull,342955,$2,1
15058792,4/20/2014,Kroger,Monster,324544,$2,1
15059107,4/21/2014,Walmart,Red Bull,384090,$6,1
15059363,4/19/2014,Walmart,Monster,316235,$2,1
15059363,4/19/2014,Walmart,Red Bull,316235,$4,1
15059541,4/21/2014,Target,Monster,116342,$90,2
15060551,4/17/2014,CVS,Monster,285519,$6,4
15061331,4/18/2014,Walmart,Monster,380056,$6,1
15061346,4/21/2014,Publix,5 Hour Energy,448833,$4,1
15061916,4/21/2014,Target,Rockstar,49843,$10,1
15063281,4/21/2014,CVS,5 Hour Energy,42952,$22,2
15063804,4/13/2014,Target,Red Bull,138962,$6,1
15064373,4/21/2014,Walgreens,5 Hour Energy,156359,$6,1
15064411,4/21/2014,CVS,Red Bull,428956,$12,2
15064643,4/22/2014,Walmart,Monster,244535,$2,1
15064871,4/20/2014,Walmart,Monster,78224,$2,1
15065246,4/15/2014,Target,Monster,9582,$125,1
15065398,4/19/2014,Walmart,Rockstar,381456,$2,1
15065665,4/19/2014,Walmart,Monster,355016,$18,9
15066293,4/16/2014,Walmart,Monster,385243,$6,1
15066671,4/21/2014,Target,Monster,356809,$2,1
15066698,4/22/2014,Walgreens,Red Bull,82028,$3,1
15067055,4/19/2014,Walmart,5 Hour Energy,82028,$5,1
15067096,4/8/2014,Kroger,Monster,134834,$13,2
15067096,4/8/2014,Kroger,Red Bull,134834,$22,1
15067417,4/21/2014,Target,Red Bull,273004,$6,1
15068227,4/20/2014,Walgreens,Red Bull,251484,$5,1
15068593,4/20/2014,Walmart,Monster,448936,$2,1
15069184,4/22/2014,Safeway,5 Hour Energy,153302,$13,1
15069295,4/22/2014,Walmart,Monster,362224,$14,1
15069417,4/21/2014,Walmart,Red Bull,446179,$2,1
15070458,4/19/2014,CVS,Monster,430941,$4,2
15070649,4/22/2014,Kroger,Monster,510416,$2,1
15070668,4/20/2014,Kroger,5 Hour Energy,269640,$5,2
15070722,4/22/2014,Kroger,Rockstar,510416,$2,1
15071157,4/22/2014,Kroger,Red Bull,437534,$2,66
15071467,4/20/2014,Walmart,5 Hour Energy,497293,$5,1
15071851,4/20/2014,Kroger,Red Bull,245624,$2,1
15072008,4/13/2014,Safeway,Rockstar,192460,$2,1
15072631,4/14/2014,Walmart,Red Bull,226434,$6,1
15072698,4/20/2014,Walmart,5 Hour Energy,465426,$5,1
15072926,4/22/2014,Walgreens,Red Bull,441772,$5,1
15073023,4/19/2014,Walmart,Monster,369370,$2,1
15073039,4/17/2014,Kroger,Red Bull,390291,$7,4
15073095,4/20/2014,Walgreens,Monster,300194,$6,1
15073794,4/22/2014,Walmart,Monster,193287,$2,1
15074127,4/18/2014,Walgreens,Rockstar,116235,$8,1
15075593,4/20/2014,Walgreens,Red Bull,69903,$6,1
15075909,4/22/2014,Walgreens,Red Bull,366086,$4,1
15077570,4/21/2014,Kroger,Red Bull,491901,$2,1
15077653,4/19/2014,Kroger,Monster,387717,$2,1
15077757,4/21/2014,Walmart,Monster,363853,$2,1
15077762,4/16/2014,Walmart,5 Hour Energy,256180,$5,1
15077839,4/22/2014,Walmart,Rockstar,512504,$7,4
15078146,4/17/2014,Walgreens,Red Bull,241644,$6,1
15078304,4/21/2014,Kroger,Monster,297522,$5,3
15078537,4/22/2014,Walgreens,Red Bull,81218,$2,1
15078752,4/22/2014,Walmart,Red Bull,266076,$6,1
15078948,4/21/2014,CVS,5 Hour Energy,78508,$6,2
15079328,4/18/2014,Safeway,Red Bull,433511,$11,2
15079365,4/22/2014,Kroger,Rockstar,389623,$3,2
15079617,4/19/2014,Walmart,Monster,315974,$14,1
15080196,4/21/2014,Walmart,Rockstar,475973,$2,1
15080481,4/22/2014,Walmart,Monster,118789,$2,1
15080814,4/20/2014,Kroger,Red Bull,192291,$2,1
15080903,4/18/2014,Walmart,Monster,349832,$2,1
15081074,4/20/2014,Walmart,Monster,459022,$2,1
15081227,4/14/2014,Walmart,5 Hour Energy,372192,$36,2
15081436,4/20/2014,Walmart,Rockstar,313725,$2,1
15081453,4/20/2014,Safeway,Rockstar,64244,$6,4
15082046,4/21/2014,Walgreens,Red Bull,419568,$5,2
15082236,4/22/2014,Target,Rockstar,336521,$2,1
15082847,4/20/2014,Walgreens,Monster,322669,$2,1
15082847,4/20/2014,Walgreens,Red Bull,322669,$2,1
15083427,4/20/2014,Walmart,Red Bull,97778,$5,2
15084531,4/22/2014,Walmart,5 Hour Energy,301509,$18,1
15085761,4/18/2014,Walmart,Monster,109635,$2,2
15085765,4/22/2014,Walmart,Red Bull,472539,$6,1
15085997,4/21/2014,Walmart,Monster,405501,$2,1
15086669,4/22/2014,Walmart,Red Bull,117360,$3,1
15086844,4/21/2014,Walgreens,Red Bull,44937,$2,1
15087374,4/22/2014,Walmart,5 Hour Energy,277764,$12,1
15087420,4/10/2014,Walmart,Monster,97671,$2,1
15087688,4/22/2014,Publix,Red Bull,351762,$2,1
15088153,4/22/2014,Walmart,5 Hour Energy,398892,$3,1
15088243,4/17/2014,Target,Rockstar,156805,$1,1
15089069,4/10/2014,Walmart,Monster,74670,$6,1
15089342,4/18/2014,Walmart,Monster,74670,$14,1
15089359,4/21/2014,Walmart,5 Hour Energy,473350,$18,1
15089584,4/17/2014,Kroger,5 Hour Energy,327211,$6,2
15089617,4/16/2014,Walmart,5 Hour Energy,327211,$5,2
15089731,4/20/2014,Kroger,Monster,235549,$2,1
15089765,4/22/2014,Kroger,Monster,278166,$2,1
15089834,4/19/2014,Walmart,5 Hour Energy,297949,$2,1
15089868,4/22/2014,Walmart,Monster,278166,$2,1
15090835,4/17/2014,CVS,Monster,331200,$4,2
15091120,4/20/2014,CVS,Rockstar,387839,$2,1
15091131,4/22/2014,Walmart,Monster,253010,$6,1
15092993,4/17/2014,Walmart,Red Bull,403674,$18,1
15093179,4/22/2014,Publix,Monster,300334,$7,1
15093292,4/13/2014,Walmart,5 Hour Energy,238857,$18,1
15093420,4/18/2014,CVS,Red Bull,228118,$2,1
15093420,4/18/2014,CVS,Rockstar,228118,$2,1
15093564,4/22/2014,Safeway,Red Bull,445616,$3,1
15094230,4/22/2014,Walmart,Red Bull,116274,$3,1
15094657,4/22/2014,Costco,Red Bull,344339,$34,1
15095339,4/18/2014,Walmart,Red Bull,13207,$3,1
15095669,4/22/2014,Safeway,Red Bull,298509,$4,1
15095783,4/19/2014,Kroger,Rockstar,230927,$2,1
15095944,4/22/2014,Walmart,Red Bull,186896,$2,1
15096460,4/22/2014,Walgreens,Rockstar,278235,$3,3
15097362,4/22/2014,Target,Red Bull,132168,$2,1
15097442,4/21/2014,Target,Red Bull,132168,$2,1
15097526,4/19/2014,Walmart,Monster,413411,$6,1
15098050,4/21/2014,Kroger,Red Bull,78783,$2,1
15098278,4/20/2014,Kroger,Red Bull,78783,$2,1
15098397,4/21/2014,Walmart,Red Bull,434051,$6,1
15098754,4/18/2014,Safeway,Red Bull,286374,$4,1
15099724,4/18/2014,Kroger,Rockstar,249141,$3,2
15099768,4/21/2014,Walmart,Monster,510658,$4,2
15099841,4/13/2014,CVS,Monster,408349,$2,1
15100106,4/17/2014,Target,Red Bull,203104,$3,1
15100390,4/22/2014,Walmart,Monster,282449,$6,1
15100606,4/22/2014,Target,Monster,346398,$6,1
15101479,4/19/2014,Walmart,Monster,322328,$2,1
15101641,4/22/2014,Costco,Monster,80029,$30,1
15101843,4/22/2014,Walgreens,Monster,351797,$3,1
15101843,4/22/2014,Walgreens,Red Bull,351797,$6,1
15101916,4/19/2014,Walmart,Monster,483688,$4,2
15101952,4/22/2014,Target,Red Bull,358563,$18,1
15102000,4/20/2014,Walgreens,Red Bull,351797,$6,1
15102024,4/17/2014,Walgreens,Monster,351797,$8,3
15102024,4/17/2014,Walgreens,Red Bull,351797,$6,1
15102032,4/21/2014,Kroger,Red Bull,374374,$3,2
15102130,4/13/2014,Walmart,Rockstar,512504,$7,4
15102215,4/22/2014,Walgreens,Red Bull,75896,$5,2
15102288,4/16/2014,Kroger,Monster,134834,$6,1
15102288,4/16/2014,Kroger,Red Bull,134834,$8,1
15102365,4/17/2014,Kroger,Monster,134834,$6,1
15102365,4/17/2014,Kroger,Red Bull,134834,$8,1
15102426,4/22/2014,Kroger,Red Bull,65372,$5,2
15102445,4/18/2014,Walmart,Red Bull,278381,$2,1
15102458,4/14/2014,Kroger,Red Bull,134834,$8,1
15102511,4/18/2014,Walmart,Red Bull,278381,$2,1
15102999,4/22/2014,Walmart,Rockstar,313079,$3,2
15103200,4/18/2014,Walmart,5 Hour Energy,37363,$3,1
15103680,4/14/2014,Safeway,Red Bull,177490,$2,1
15104017,4/22/2014,Kroger,Rockstar,190684,$12,6
15104052,4/22/2014,Safeway,Rockstar,424354,$3,2
15104340,4/17/2014,CVS,Monster,337591,$4,2
15104395,4/22/2014,Safeway,Red Bull,437534,$5,3
15104459,4/21/2014,Walmart,Red Bull,500684,$4,2
15105441,4/17/2014,Walgreens,Red Bull,221879,$2,1
15106302,4/22/2014,Walmart,Red Bull,93251,$3,1
15106380,4/22/2014,Costco,Monster,483279,$30,1
15106380,4/22/2014,Costco,Red Bull,483279,$34,1
15106380,4/22/2014,Costco,Rockstar,483279,$29,1
15107112,4/16/2014,Publix,Red Bull,349589,$3,1
15107405,4/22/2014,Publix,Monster,343884,$5,2
15108347,4/21/2014,Walgreens,Red Bull,142871,$5,3
15109212,4/22/2014,Kroger,Monster,107671,$3,1
15109216,4/19/2014,Walmart,Rockstar,95826,$6,1
15109231,4/21/2014,Walmart,Rockstar,95826,$3,2
15109277,4/22/2014,Walgreens,Red Bull,30245,$3,1
15109362,4/19/2014,Walgreens,Red Bull,86240,$3,1
15109362,4/19/2014,Walgreens,Rockstar,86240,$2,2
15109632,4/22/2014,Kroger,Red Bull,395286,$5,3
15109952,4/22/2014,Safeway,Rockstar,114701,$6,1
15110134,4/20/2014,Walmart,Red Bull,374273,$3,1
15110309,4/22/2014,Walmart,Monster,282929,$2,1
15110476,4/21/2014,Safeway,Monster,354260,$7,3
15110575,4/22/2014,Safeway,Red Bull,175707,$2,1
15111516,4/22/2014,Walmart,5 Hour Energy,121630,$20,1
15111591,4/22/2014,Walmart,Red Bull,345652,$2,1
15111678,4/21/2014,Walmart,Red Bull,440435,$6,1
15111843,4/22/2014,Publix,Red Bull,354259,$3,1
15112093,4/12/2014,Walmart,Red Bull,187731,$5,2
15112375,4/12/2014,Walmart,Monster,240919,$2,1
15112719,4/22/2014,Walgreens,Red Bull,470404,$5,1
15112978,4/20/2014,Walmart,Red Bull,196435,$2,1
15113055,4/15/2014,Safeway,Rockstar,321027,$3,1
15113200,4/22/2014,Target,Monster,449386,$2,1
15113400,4/21/2014,Walgreens,Rockstar,271545,$3,3
15113940,4/22/2014,Safeway,Rockstar,312310,$6,1
15113951,4/18/2014,Kroger,Rockstar,50931,$4,2
15114044,4/22/2014,Walmart,Monster,401328,$2,1
15114081,4/22/2014,Kroger,Rockstar,377973,$2,1
15114195,4/19/2014,Walmart,5 Hour Energy,493252,$36,2
15114466,4/22/2014,Kroger,Red Bull,307283,$2,1
15115378,4/20/2014,Safeway,Rockstar,145025,$2,1
15115899,4/17/2014,Kroger,Red Bull,116130,$2,1
15115900,4/21/2014,Target,Rockstar,481088,$2,1
15116365,4/14/2014,Walgreens,Red Bull,342955,$2,1
15116664,4/21/2014,Safeway,Rockstar,254356,$24,4
15116723,4/14/2014,Safeway,Rockstar,254356,$30,5
15116917,4/22/2014,Walmart,5 Hour Energy,202170,$18,1
15117104,4/17/2014,Walmart,Monster,456486,$2,1
15117113,4/15/2014,Kroger,Red Bull,173158,$2,1
15117329,4/23/2014,Kroger,Red Bull,86578,$3,2
15117593,4/21/2014,Kroger,Monster,293886,$2,1
15117622,4/22/2014,Walmart,Red Bull,97790,$3,1
15118167,4/20/2014,Walmart,Monster,39943,$2,1
15118336,4/18/2014,Walmart,Red Bull,205369,$15,3
15118678,4/20/2014,Walmart,Monster,511888,$2,1
15118801,4/12/2014,Walmart,Monster,271497,$2,1
15119357,4/23/2014,Walmart,Red Bull,512840,$3,1
15119503,4/21/2014,Walmart,5 Hour Energy,445819,$2,1
15119864,4/19/2014,Walmart,Monster,24113,$2,1
15120116,4/19/2014,Walgreens,Monster,93230,$2,1
15120125,4/20/2014,Walmart,Red Bull,299942,$6,1
15120462,4/23/2014,Kroger,Monster,472069,$4,2
15120537,4/22/2014,Target,Monster,172500,$6,1
15121375,4/22/2014,CVS,Rockstar,309542,$2,1
15121852,4/19/2014,Target,Red Bull,279989,$6,1
15121940,4/11/2014,Kroger,Red Bull,279989,$4,2
15121977,4/14/2014,Target,Red Bull,279989,$2,1
15122516,4/10/2014,Safeway,Monster,256228,$2,1
15123290,4/21/2014,Walgreens,Red Bull,56279,$3,1
15123737,4/18/2014,Target,Rockstar,83044,$6,5
15123814,4/22/2014,Walgreens,Red Bull,292685,$6,1
15123859,4/23/2014,Walmart,5 Hour Energy,480016,$2,1
15123921,4/21/2014,Kroger,Red Bull,380091,$3,2
15124216,4/20/2014,Walgreens,Red Bull,278381,$3,1
15124280,4/21/2014,Target,Red Bull,278381,$2,1
15124338,4/23/2014,Walmart,Monster,449018,$2,1
15124339,4/19/2014,Walmart,Red Bull,278381,$3,1
15124904,4/18/2014,CVS,Monster,282033,$2,1
15125265,4/21/2014,Walmart,5 Hour Energy,387475,$18,1
15125993,4/22/2014,Walmart,Red Bull,304333,$2,1
15126569,4/19/2014,Kroger,Red Bull,19528,$8,4
15126840,4/10/2014,Walmart,Monster,315974,$14,1
15127012,4/19/2014,Walmart,Monster,223656,$2,1
15127549,4/23/2014,Walmart,Red Bull,492643,$6,1
15127737,4/22/2014,Safeway,Monster,421408,$3,1
15128611,4/22/2014,Safeway,Rockstar,310675,$6,1
15129054,4/22/2014,Walmart,Red Bull,380530,$12,2
15129236,4/23/2014,Kroger,Monster,385344,$2,1
15129785,4/22/2014,Walmart,5 Hour Energy,48406,$20,1
15129842,4/23/2014,Kroger,Red Bull,56915,$6,1
15129896,4/22/2014,Kroger,Red Bull,140956,$2,1
15130011,4/10/2014,Walgreens,Red Bull,295880,$3,1
15130430,4/18/2014,Kroger,Red Bull,43953,$5,2
15130627,4/23/2014,Safeway,Rockstar,358311,$2,1
15130938,4/8/2014,Walmart,Red Bull,511002,$4,1
15131518,4/23/2014,Walgreens,Monster,378258,$2,1
15131594,4/22/2014,Walmart,Red Bull,363227,$18,1
15131613,4/23/2014,Walmart,Monster,381832,$2,1
15131678,4/22/2014,Walmart,Rockstar,335115,$8,2
15131720,4/21/2014,Walmart,5 Hour Energy,513199,$5,2
15131742,4/19/2014,Kroger,Red Bull,342824,$4,1
15131829,4/23/2014,Walmart,Red Bull,266076,$6,1
15132186,4/21/2014,CVS,Monster,231497,$8,4
15132859,4/23/2014,Kroger,Monster,100091,$2,1
15133329,4/20/2014,Walgreens,Red Bull,159621,$5,3
15133618,4/17/2014,Walmart,Monster,332786,$6,1
15133805,4/23/2014,CVS,Red Bull,204282,$2,1
15134001,4/23/2014,Kroger,Rockstar,377973,$2,1
15134294,4/18/2014,Walmart,Red Bull,93108,$2,1
15134572,4/23/2014,Target,Rockstar,477670,$10,1
15134983,4/23/2014,CVS,Monster,165668,$4,2
15135040,4/23/2014,Walmart,Monster,187849,$2,1
15135802,4/18/2014,CVS,Monster,95877,$2,1
15136276,4/22/2014,Kroger,Rockstar,424534,$2,1
15136345,4/23/2014,Walmart,Red Bull,496783,$4,1
15137003,4/22/2014,Target,Rockstar,321829,$5,1
15137216,4/23/2014,Walmart,Red Bull,499832,$2,1
15137666,4/23/2014,Walmart,Monster,471369,$2,1
15137681,4/23/2014,Walmart,Monster,474605,$14,1
15137890,4/23/2014,Kroger,Red Bull,342665,$18,1
15138142,4/23/2014,Walmart,Rockstar,49843,$6,1
15139425,4/23/2014,Target,Monster,373758,$2,1
15139502,4/17/2014,Safeway,Red Bull,283281,$6,1
15140095,4/23/2014,Walmart,Monster,243940,$6,1
15140600,4/23/2014,Safeway,Rockstar,414666,$2,1
15140704,4/23/2014,Walmart,Red Bull,45799,$2,1
15141319,4/16/2014,Kroger,Red Bull,279989,$14,9
15141617,4/21/2014,Walmart,Monster,182740,$14,1
15142236,4/23/2014,Kroger,Monster,337796,$12,2
15142505,4/23/2014,Walmart,Monster,95953,$2,1
15142550,4/22/2014,Walgreens,Red Bull,92325,$5,3
15142736,4/23/2014,Walgreens,Red Bull,512556,$3,1
15142992,4/23/2014,Walmart,5 Hour Energy,512556,$5,2
15143541,4/17/2014,Walgreens,Rockstar,331281,$2,1
15143817,4/23/2014,Walmart,Red Bull,305602,$3,1
15144242,4/23/2014,Target,Red Bull,201478,$5,1
15144391,4/21/2014,Walgreens,Monster,334817,$4,1
15144423,4/17/2014,Walgreens,Red Bull,277148,$5,2
15144465,4/18/2014,Kroger,Red Bull,21162,$2,1
15145737,4/23/2014,Publix,Red Bull,1316,$4,1
15145815,4/23/2014,Publix,Red Bull,1316,$3,1
15146123,4/23/2014,Kroger,Monster,408725,$4,2
15146772,4/23/2014,Walmart,Monster,227437,$2,1
15146772,4/23/2014,Walmart,Red Bull,227437,$4,1
15146958,4/19/2014,Walmart,Monster,513156,$2,1
15147045,4/22/2014,Walmart,Monster,513412,$6,1
15148352,4/21/2014,Walmart,Monster,333710,$2,1
15148370,4/23/2014,Target,Monster,455202,$2,1
15148370,4/23/2014,Target,Red Bull,455202,$4,1
15148741,4/19/2014,Target,Rockstar,80750,$1,1
15148856,4/22/2014,Kroger,Monster,273093,$3,1
15150170,4/23/2014,Walmart,Monster,196298,$2,1
15150274,4/22/2014,Safeway,Rockstar,335591,$6,1
15150321,4/23/2014,Safeway,Monster,62359,$5,3
15150553,4/13/2014,Safeway,Red Bull,293168,$2,1
15151511,4/22/2014,Walmart,5 Hour Energy,432706,$17,1
15151511,4/22/2014,Walmart,Red Bull,432706,$18,1
15151521,4/23/2014,Walmart,Monster,43536,$8,4
15152436,4/23/2014,Publix,Red Bull,224938,$19,1
15152823,4/13/2014,Walmart,Monster,280662,$2,1
15153372,4/23/2014,Safeway,Rockstar,493904,$2,1
15153424,4/13/2014,Kroger,Monster,109409,$7,1
15153477,4/16/2014,Target,Monster,109409,$4,2
15153731,4/18/2014,Safeway,Red Bull,376753,$3,2
15153856,4/23/2014,Target,Red Bull,283622,$20,1
15154176,4/23/2014,Target,Rockstar,103310,$2,1
15154370,4/23/2014,Publix,Red Bull,386383,$7,2
15154745,4/23/2014,Target,Red Bull,97379,$2,1
15155307,4/23/2014,Safeway,Monster,102323,$13,1
15155327,4/23/2014,Target,5 Hour Energy,335774,$3,1
15155362,4/21/2014,Walmart,Monster,428057,$6,1
15155428,4/21/2014,Walgreens,Red Bull,238279,$5,1
15155755,4/23/2014,Kroger,Red Bull,107099,$3,1
15155793,4/22/2014,Walmart,Monster,233158,$2,1
15155793,4/22/2014,Walmart,Red Bull,233158,$2,1
15156807,4/23/2014,Walgreens,Monster,197512,$4,2
15156840,4/22/2014,Walmart,Red Bull,167376,$16,3
15157004,4/23/2014,Walmart,Red Bull,98152,$3,1
15157774,4/23/2014,Walmart,5 Hour Energy,201360,$18,1
15158280,4/22/2014,Walmart,Red Bull,286503,$6,1
15158559,4/20/2014,Walmart,Red Bull,513575,$6,4
15158926,4/21/2014,Kroger,Red Bull,425812,$3,2
15158961,4/19/2014,Kroger,Red Bull,97231,$9,2
15159185,4/23/2014,Safeway,5 Hour Energy,480444,$5,1
15159185,4/23/2014,Safeway,Monster,480444,$3,2
15159185,4/23/2014,Safeway,Rockstar,480444,$5,3
15159473,4/23/2014,Walmart,Red Bull,348590,$4,1
15160042,4/12/2014,Walgreens,Red Bull,425812,$5,1
15160121,4/21/2014,Kroger,Rockstar,90046,$2,1
15160169,4/23/2014,Walmart,Red Bull,345652,$3,1
15160574,4/23/2014,CVS,Red Bull,344478,$2,1
15160585,4/23/2014,Walmart,Monster,67968,$2,1
15162105,4/23/2014,Safeway,Rockstar,105555,$2,1
15162733,4/21/2014,Target,Monster,198437,$6,1
15163671,4/23/2014,Kroger,Red Bull,98551,$2,1
15163969,4/23/2014,Walgreens,Monster,375388,$3,1
15165274,4/24/2014,Walmart,Monster,381439,$2,1
15165510,4/18/2014,Target,Monster,348189,$5,1
15166371,4/20/2014,Safeway,Red Bull,410622,$5,3
15167682,4/24/2014,Kroger,Red Bull,54376,$2,1
15168349,4/19/2014,Walgreens,Red Bull,513813,$5,1
15168396,4/20/2014,Walmart,Red Bull,323180,$11,4
15168531,4/23/2014,Walgreens,Red Bull,314854,$9,4
15168616,4/22/2014,Walgreens,Red Bull,377526,$5,3
15168627,4/22/2014,Walgreens,Red Bull,377526,$5,3
15168649,4/21/2014,Walgreens,Red Bull,377526,$5,3
15168675,4/22/2014,Walmart,Monster,496800,$6,1
15168697,4/18/2014,Walmart,Red Bull,62935,$6,1
15168860,4/17/2014,Safeway,Monster,360174,$3,1
15168941,4/20/2014,CVS,Monster,360174,$2,1
15169126,4/23/2014,CVS,5 Hour Energy,64418,$5,1
15169860,4/19/2014,Publix,5 Hour Energy,440586,$5,1
15169892,4/23/2014,Walmart,Monster,352056,$6,3
15169898,4/23/2014,Walgreens,Red Bull,238279,$5,3
15170331,4/23/2014,Kroger,Red Bull,225310,$2,1
15170764,4/23/2014,Walmart,Monster,375110,$2,1
15171160,4/23/2014,Target,Red Bull,400377,$6,1
15171510,4/18/2014,Publix,Red Bull,40972,$2,1
15172301,4/24/2014,Kroger,Monster,454666,$2,1
15172301,4/24/2014,Kroger,Rockstar,454666,$2,1
15172514,4/23/2014,Walmart,Monster,28279,$2,1
15172533,4/24/2014,Walmart,Red Bull,423814,$3,1
15172627,4/22/2014,Walmart,Red Bull,74074,$6,1
15172639,4/23/2014,Safeway,5 Hour Energy,153302,$13,1
15172823,4/23/2014,Walgreens,Red Bull,99575,$3,1
15172867,4/21/2014,Walmart,Monster,47039,$14,1
15173188,4/23/2014,Safeway,Monster,387483,$27,9
15174888,4/24/2014,Target,5 Hour Energy,212699,$2,1
15175000,4/22/2014,CVS,Red Bull,383987,$2,1
